UserId,ItemId
34,1711
34,339
34,1586
34,2968
34,2909
35,2762
35,2126
35,6
35,1732
35,838
35,1701
35,333
35,1583
35,2967
35,2909
36,2762
36,2126
36,6
36,1733
36,912
36,1711
36,339
36,1586
36,2968
36,2909
37,2762
37,2126
37,6
37,1732
37,838
37,1701
37,333
37,1583
37,2967
37,2909
38,2762
38,2126
38,6
38,1732
38,838
38,1701
38,333
38,1583
38,2967
38,2909
39,2762
39,2126
39,6
39,1733
39,912
39,1711
39,339
39,1586
39,2968
39,2909
40,2762
40,2126
40,6
40,1732
40,838
40,1701
40,333
40,1583
40,2967
40,2909
41,2762
41,2126
41,6
41,1733
41,912
41,1711
41,339
41,1586
41,2968
41,2909
42,2762
42,2126
42,6
42,1732
42,838
42,1711
42,339
42,1586
42,2968
42,2909
43,2762
43,2126
43,6
43,1732
43,838
43,1701
43,333
43,1583
43,2967
43,2909
44,2762
44,2126
44,6
44,1732
44,838
44,1701
44,333
44,1583
44,2967
44,2909
45,2762
45,2126
45,6
45,1732
45,838
45,1701
45,333
45,1583
45,2967
45,2909
46,2762
46,2126
46,6
46,1732
46,838
46,1701
46,333
46,1583
46,2967
46,2909
47,2762
47,2126
47,6
47,1733
47,912
47,1711
47,339
47,1586
47,2968
47,2909
48,2791
48,2194
48,16
48,1733
48,912
48,1711
48,339
48,1586
48,2968
48,2909
49,2762
49,2126
49,6
49,1732
49,838
49,1701
49,333
49,1583
49,2967
49,2909
50,2762
50,2126
50,6
50,1733
50,912
50,1711
50,339
50,1586
50,2968
50,2909
51,1961
51,1873
51,3868
51,1649
51,3744
51,1411
51,153
51,1294
51,2657
51,2909
52,2762
52,2126
52,6
52,1733
52,912
52,1711
52,339
52,1586
52,2968
52,2909
53,2762
53,2126
53,6
53,1732
53,838
53,1701
53,333
53,1583
53,2967
53,2909
54,2762
54,2126
54,6
54,1732
54,838
54,1701
54,333
54,1583
54,2967
54,2909
55,2762
55,2126
55,6
55,1732
55,838
55,1701
55,333
55,1583
55,2967
55,2909
56,2762
56,2126
56,6
56,1732
56,838
56,1701
56,333
56,1583
56,2967
56,2909
57,2762
57,2126
57,6
57,1732
57,838
57,1701
57,333
57,1583
57,2967
57,2909
58,2762
58,2126
58,6
58,1732
58,838
58,1711
58,339
58,1586
58,2968
58,2909
59,2762
59,2126
59,6
59,1732
59,838
59,1701
59,333
59,1583
59,2967
59,2909
60,2762
60,2126
60,6
60,1732
60,838
60,1701
60,333
60,1583
60,2967
60,2909
61,2762
61,2126
61,6
61,1732
61,838
61,1701
61,333
61,1583
61,2967
61,2909
62,2762
62,2126
62,6
62,1732
62,838
62,1701
62,339
62,1586
62,2968
62,2909
63,2762
63,2126
63,6
63,1732
63,838
63,1701
63,333
63,1583
63,2967
63,2909
64,2762
64,2126
64,6
64,1732
64,838
64,1701
64,333
64,1583
64,2967
64,2909
65,2762
65,2126
65,6
65,1732
65,838
65,1701
65,333
65,1583
65,2967
65,2909
66,2762
66,2126
66,6
66,1732
66,838
66,1701
66,333
66,1583
66,2967
66,2909
67,2762
67,2126
67,6
67,1732
67,838
67,1701
67,333
67,1583
67,2967
67,2909
68,2762
68,2126
68,6
68,1732
68,838
68,1701
68,333
68,1583
68,2967
68,2909
69,2762
69,2126
69,6
69,1732
69,838
69,1701
69,333
69,1583
69,2967
69,2909
70,2762
70,2126
70,6
70,1732
70,838
70,1701
70,333
70,1583
70,2967
70,2909
71,2762
71,2126
71,6
71,1732
71,838
71,1701
71,333
71,1583
71,2967
71,2909
72,2762
72,2126
72,6
72,1732
72,838
72,1701
72,333
72,1583
72,2967
72,2909
73,2762
73,2126
73,6
73,1732
73,838
73,1711
73,339
73,1586
73,2968
73,2909
74,2762
74,2126
74,6
74,1732
74,838
74,1701
74,333
74,1583
74,2967
74,2909
75,2762
75,2126
75,6
75,1732
75,838
75,1701
75,333
75,1583
75,2967
75,2909
76,2762
76,2126
76,6
76,1732
76,838
76,1701
76,333
76,1583
76,2967
76,2909
77,2762
77,2126
77,6
77,1732
77,838
77,1701
77,333
77,1583
77,2967
77,2909
78,2762
78,2126
78,6
78,1732
78,838
78,1701
78,333
78,1583
78,2967
78,2909
79,2762
79,2126
79,6
79,1732
79,838
79,1701
79,333
79,1583
79,2967
79,2909
80,2762
80,2126
80,6
80,1732
80,838
80,1701
80,333
80,1583
80,2967
80,2909
81,2762
81,2126
81,6
81,1732
81,838
81,1701
81,333
81,1583
81,2967
81,2909
82,2762
82,2126
82,6
82,1732
82,838
82,1701
82,333
82,1583
82,2967
82,2909
83,2762
83,2126
83,6
83,1732
83,838
83,1701
83,333
83,1583
83,2967
83,2909
84,2762
84,2126
84,6
84,1732
84,838
84,1701
84,333
84,1583
84,2967
84,2909
85,2762
85,2126
85,6
85,1732
85,838
85,1701
85,333
85,1583
85,2967
85,2909
86,2762
86,2126
86,6
86,1732
86,838
86,1701
86,333
86,1583
86,2967
86,2909
87,2762
87,2126
87,6
87,1732
87,838
87,1701
87,333
87,1583
87,2967
87,2909
88,2762
88,2126
88,6
88,1732
88,838
88,1701
88,333
88,1583
88,2967
88,2909
89,2762
89,2126
89,6
89,1732
89,838
89,1701
89,333
89,1583
89,2967
89,2909
90,2762
90,2126
90,6
90,1732
90,838
90,1701
90,333
90,1583
90,2967
90,2909
91,1961
91,1873
91,3868
91,1649
91,3744
91,1411
91,153
91,1294
91,2657
91,2909
92,2762
92,2126
92,6
92,1732
92,838
92,1701
92,333
92,1583
92,2967
92,2909
93,2762
93,2126
93,6
93,1732
93,838
93,1701
93,333
93,1583
93,2967
93,2909
94,2762
94,2126
94,6
94,1732
94,838
94,1701
94,333
94,1583
94,2967
94,2909
95,2762
95,2194
95,16
95,1733
95,912
95,1711
95,339
95,1586
95,2968
95,2909
96,2762
96,2126
96,6
96,1732
96,838
96,1701
96,333
96,1583
96,2967
96,2909
97,2762
97,2126
97,6
97,1732
97,838
97,1701
97,333
97,1583
97,2967
97,2909
98,2762
98,2126
98,6
98,1732
98,838
98,1701
98,333
98,1583
98,2967
98,2909
99,2762
99,2126
99,6
99,1732
99,838
99,1701
99,333
99,1583
99,2967
99,2909
100,2762
100,2126
100,6
100,1732
100,838
100,1701
100,333
100,1583
100,2967
100,2909
101,2762
101,2126
101,6
101,1732
101,838
101,1701
101,333
101,1583
101,2967
101,2909
102,2762
102,2126
102,6
102,1732
102,838
102,1701
102,333
102,1583
102,2967
102,2909
103,2762
103,2126
103,6
103,1732
103,838
103,1701
103,333
103,1583
103,2967
103,2909
104,2762
104,2126
104,16
104,1733
104,912
104,1711
104,339
104,1586
104,2968
104,2909
105,2762
105,2126
105,6
105,1732
105,838
105,1711
105,339
105,1586
105,2968
105,2909
106,2762
106,2126
106,6
106,1732
106,838
106,1701
106,333
106,1583
106,2967
106,2909
107,2762
107,2126
107,6
107,1732
107,838
107,1701
107,333
107,1583
107,2967
107,2909
108,2762
108,2126
108,6
108,1732
108,838
108,1701
108,333
108,1583
108,2967
108,2909
109,1961
109,1873
109,3868
109,1649
109,3744
109,1411
109,153
109,1294
109,2657
109,2909
110,2762
110,2194
110,16
110,1733
110,912
110,1711
110,339
110,1586
110,2968
110,2909
111,2762
111,2126
111,6
111,1732
111,838
111,1711
111,339
111,1586
111,2968
111,2909
112,2762
112,2126
112,6
112,1732
112,838
112,1701
112,333
112,1583
112,2967
112,2909
113,2762
113,2126
113,6
113,1732
113,838
113,1701
113,333
113,1583
113,2967
113,2909
114,2762
114,2126
114,6
114,1732
114,838
114,1701
114,333
114,1583
114,2967
114,2909
115,1961
115,1873
115,3868
115,1649
115,3744
115,1411
115,153
115,1294
115,2657
115,2909
116,2762
116,2126
116,6
116,1732
116,838
116,1701
116,339
116,1586
116,2968
116,2909
117,2762
117,2126
117,6
117,1732
117,838
117,1701
117,333
117,1583
117,2967
117,2909
118,2762
118,2126
118,6
118,1732
118,838
118,1701
118,333
118,1583
118,2967
118,2909
119,2762
119,2126
119,6
119,1732
119,838
119,1701
119,333
119,1583
119,2967
119,2909
120,2762
120,2126
120,6
120,1732
120,838
120,1701
120,333
120,1583
120,2967
120,2909
121,2762
121,2126
121,6
121,1732
121,838
121,1701
121,333
121,1583
121,2967
121,2909
122,2762
122,2126
122,6
122,1732
122,838
122,1701
122,333
122,1583
122,2967
122,2909
123,2762
123,2126
123,6
123,1732
123,838
123,1701
123,333
123,1583
123,2967
123,2909
124,2762
124,2126
124,6
124,1732
124,838
124,1701
124,333
124,1583
124,2967
124,2909
125,2762
125,2126
125,6
125,1732
125,838
125,1701
125,333
125,1583
125,2967
125,2909
126,2762
126,2126
126,6
126,1732
126,838
126,1701
126,333
126,1583
126,2967
126,2909
127,2762
127,2126
127,6
127,1732
127,838
127,1701
127,333
127,1583
127,2967
127,2909
128,2762
128,2126
128,6
128,1732
128,838
128,1701
128,333
128,1583
128,2967
128,2909
129,2762
129,2126
129,6
129,1732
129,838
129,1701
129,333
129,1583
129,2967
129,2909
130,2762
130,2126
130,6
130,1732
130,838
130,1701
130,333
130,1583
130,2967
130,2909
131,2762
131,2126
131,6
131,1732
131,838
131,1701
131,333
131,1583
131,2967
131,2909
132,2762
132,2126
132,6
132,1732
132,838
132,1701
132,333
132,1583
132,2967
132,2909
133,2762
133,2126
133,6
133,1732
133,838
133,1701
133,333
133,1583
133,2967
133,2909
134,2762
134,2126
134,6
134,1732
134,838
134,1701
134,333
134,1583
134,2967
134,2909
135,2762
135,2126
135,6
135,1732
135,838
135,1701
135,333
135,1583
135,2967
135,2909
136,2762
136,2126
136,6
136,1732
136,838
136,1701
136,333
136,1583
136,2967
136,2909
137,2762
137,2126
137,6
137,1732
137,838
137,1701
137,333
137,1583
137,2967
137,2909
138,2762
138,2126
138,6
138,1732
138,838
138,1701
138,333
138,1583
138,2967
138,2909
139,2762
139,2126
139,6
139,1732
139,838
139,1701
139,333
139,1583
139,2967
139,2909
140,2762
140,2126
140,6
140,1732
140,838
140,1701
140,333
140,1583
140,2967
140,2909
141,2762
141,2126
141,6
141,1732
141,838
141,1701
141,333
141,1583
141,2967
141,2909
142,2762
142,2126
142,6
142,1732
142,838
142,1701
142,333
142,1583
142,2967
142,2909
143,1961
143,1873
143,3868
143,1649
143,3744
143,1411
143,153
143,1294
143,2657
143,2909
144,2762
144,2126
144,6
144,1732
144,838
144,1701
144,333
144,1583
144,2967
144,2909
145,2762
145,2126
145,6
145,1732
145,838
145,1701
145,333
145,1583
145,2967
145,2909
146,2762
146,2126
146,6
146,1732
146,838
146,1701
146,333
146,1583
146,2967
146,2909
147,2762
147,2126
147,6
147,1732
147,838
147,1701
147,333
147,1583
147,2967
147,2909
148,2762
148,2126
148,6
148,1732
148,838
148,1701
148,333
148,1583
148,2967
148,2909
149,2762
149,2126
149,6
149,1732
149,838
149,1701
149,333
149,1583
149,2967
149,2909
150,2791
150,2194
150,16
150,1733
150,912
150,1711
150,339
150,1586
150,2968
150,2909
151,2762
151,2126
151,6
151,1732
151,838
151,1711
151,339
151,1586
151,2968
151,2909
152,2762
152,2126
152,6
152,1732
152,838
152,1701
152,333
152,1583
152,2967
152,2909
153,2762
153,2126
153,6
153,1732
153,838
153,1701
153,339
153,1586
153,2968
153,2909
154,2762
154,2126
154,6
154,1732
154,838
154,1701
154,333
154,1583
154,2967
154,2909
155,2762
155,2126
155,6
155,1732
155,838
155,1701
155,333
155,1583
155,2967
155,2909
156,2762
156,2126
156,6
156,1732
156,838
156,1701
156,333
156,1583
156,2967
156,2909
157,2762
157,2126
157,6
157,1732
157,838
157,1701
157,333
157,1583
157,2967
157,2909
158,2762
158,2126
158,6
158,1732
158,838
158,1701
158,333
158,1583
158,2967
158,2909
159,2762
159,2126
159,6
159,1732
159,838
159,1701
159,333
159,1583
159,2967
159,2909
160,2762
160,2126
160,6
160,1732
160,838
160,1701
160,333
160,1583
160,2967
160,2909
161,2762
161,2126
161,6
161,1732
161,838
161,1711
161,339
161,1586
161,2968
161,2909
162,2762
162,2126
162,6
162,1733
162,912
162,1711
162,339
162,1586
162,2968
162,2909
163,2762
163,2194
163,16
163,1733
163,912
163,1711
163,339
163,1586
163,2968
163,2909
164,2762
164,2126
164,6
164,1732
164,838
164,1701
164,333
164,1583
164,2967
164,2909
165,2762
165,2194
165,16
165,1733
165,912
165,1711
165,339
165,1586
165,2968
165,2909
166,2762
166,2126
166,6
166,1732
166,838
166,1701
166,333
166,1583
166,2967
166,2909
167,2762
167,2126
167,6
167,1732
167,838
167,1701
167,333
167,1583
167,2967
167,2909
168,2762
168,2126
168,6
168,1732
168,838
168,1701
168,333
168,1583
168,2967
168,2909
169,2762
169,2126
169,6
169,1732
169,838
169,1701
169,333
169,1583
169,2967
169,2909
170,2762
170,2126
170,6
170,1732
170,838
170,1701
170,333
170,1583
170,2967
170,2909
171,2762
171,2126
171,6
171,1732
171,838
171,1701
171,333
171,1583
171,2967
171,2909
172,2762
172,2126
172,6
172,1732
172,838
172,1701
172,333
172,1583
172,2967
172,2909
173,2762
173,2126
173,6
173,1732
173,838
173,1701
173,333
173,1583
173,2967
173,2909
174,2762
174,2126
174,6
174,1732
174,838
174,1701
174,333
174,1583
174,2967
174,2909
175,2762
175,2126
175,6
175,1732
175,838
175,1701
175,333
175,1583
175,2967
175,2909
176,2762
176,2126
176,6
176,1733
176,912
176,1711
176,339
176,1586
176,2968
176,2909
177,2762
177,2126
177,6
177,1732
177,838
177,1701
177,333
177,1583
177,2967
177,2909
178,2762
178,2126
178,6
178,1732
178,838
178,1701
178,333
178,1583
178,2967
178,2909
179,2762
179,2126
179,6
179,1732
179,838
179,1701
179,333
179,1583
179,2967
179,2909
180,2762
180,2126
180,6
180,1732
180,838
180,1701
180,339
180,1586
180,2968
180,2909
181,2762
181,2126
181,6
181,1732
181,838
181,1701
181,333
181,1583
181,2967
181,2909
182,2762
182,2126
182,6
182,1732
182,838
182,1701
182,333
182,1583
182,2967
182,2909
183,2762
183,2126
183,6
183,1732
183,838
183,1701
183,333
183,1583
183,2967
183,2909
184,2762
184,2126
184,6
184,1732
184,838
184,1701
184,333
184,1583
184,2967
184,2909
185,2762
185,2126
185,6
185,1732
185,838
185,1701
185,333
185,1583
185,2967
185,2909
186,2762
186,2126
186,6
186,1732
186,838
186,1701
186,339
186,1586
186,2968
186,2909
187,2762
187,2126
187,6
187,1732
187,838
187,1701
187,333
187,1583
187,2967
187,2909
188,2762
188,2126
188,6
188,1732
188,838
188,1701
188,333
188,1583
188,2967
188,2909
189,2762
189,2126
189,6
189,1732
189,838
189,1701
189,333
189,1583
189,2967
189,2909
190,2762
190,2126
190,6
190,1732
190,838
190,1701
190,333
190,1583
190,2967
190,2909
191,2762
191,2126
191,6
191,1732
191,838
191,1701
191,333
191,1583
191,2967
191,2909
192,2762
192,2126
192,6
192,1732
192,838
192,1701
192,333
192,1583
192,2967
192,2909
193,2762
193,2126
193,6
193,1732
193,838
193,1701
193,333
193,1583
193,2967
193,2909
194,2762
194,2126
194,6
194,1733
194,912
194,1711
194,339
194,1586
194,2968
194,2909
195,2762
195,2126
195,6
195,1732
195,838
195,1701
195,333
195,1583
195,2967
195,2909
196,2762
196,2126
196,6
196,1732
196,838
196,1701
196,333
196,1583
196,2967
196,2909
197,2762
197,2126
197,6
197,1732
197,838
197,1701
197,333
197,1583
197,2967
197,2909
198,2762
198,2126
198,6
198,1732
198,838
198,1701
198,333
198,1583
198,2967
198,2909
199,2762
199,2126
199,6
199,1732
199,912
199,1711
199,339
199,1586
199,2968
199,2909
200,2762
200,2126
200,6
200,1732
200,838
200,1701
200,333
200,1583
200,2967
200,2909
201,2762
201,2126
201,6
201,1732
201,838
201,1701
201,333
201,1583
201,2967
201,2909
202,2762
202,2126
202,6
202,1733
202,912
202,1711
202,339
202,1586
202,2968
202,2909
203,2762
203,2126
203,6
203,1732
203,838
203,1701
203,339
203,1586
203,2968
203,2909
204,2762
204,2126
204,6
204,1732
204,838
204,1701
204,333
204,1583
204,2967
204,2909
205,2762
205,2126
205,6
205,1732
205,838
205,1701
205,333
205,1583
205,2967
205,2909
206,2762
206,2126
206,6
206,1732
206,838
206,1701
206,333
206,1583
206,2967
206,2909
207,2762
207,2126
207,6
207,1732
207,838
207,1701
207,333
207,1583
207,2967
207,2909
208,2762
208,2126
208,6
208,1732
208,838
208,1701
208,339
208,1586
208,2968
208,2909
209,2762
209,2126
209,6
209,1732
209,838
209,1701
209,333
209,1583
209,2967
209,2909
210,2762
210,2126
210,6
210,1732
210,838
210,1701
210,333
210,1583
210,2967
210,2909
211,2762
211,2126
211,6
211,1732
211,838
211,1701
211,333
211,1583
211,2967
211,2909
212,2762
212,2126
212,6
212,1732
212,838
212,1701
212,333
212,1583
212,2967
212,2909
213,2762
213,2126
213,6
213,1732
213,838
213,1701
213,333
213,1583
213,2967
213,2909
214,2762
214,2126
214,6
214,1732
214,838
214,1701
214,333
214,1583
214,2967
214,2909
215,2762
215,2126
215,6
215,1733
215,912
215,1711
215,339
215,1586
215,2968
215,2909
216,2762
216,2126
216,6
216,1732
216,838
216,1701
216,333
216,1583
216,2967
216,2909
217,2762
217,2126
217,6
217,1732
217,838
217,1701
217,333
217,1583
217,2967
217,2909
218,2762
218,2126
218,6
218,1732
218,838
218,1701
218,333
218,1583
218,2967
218,2909
219,2762
219,2126
219,6
219,1732
219,838
219,1701
219,333
219,1583
219,2967
219,2909
220,2762
220,2126
220,6
220,1732
220,838
220,1701
220,333
220,1583
220,2967
220,2909
221,1961
221,1873
221,3868
221,1649
221,3744
221,1411
221,153
221,1294
221,2657
221,2909
222,2762
222,2126
222,6
222,1732
222,838
222,1701
222,333
222,1583
222,2967
222,2909
223,2762
223,2126
223,6
223,1732
223,838
223,1701
223,339
223,1586
223,2968
223,2909
224,2762
224,2126
224,6
224,1733
224,912
224,1711
224,339
224,1586
224,2968
224,2909
225,2762
225,2126
225,6
225,1732
225,838
225,1701
225,333
225,1583
225,2967
225,2909
226,2762
226,2126
226,6
226,1732
226,838
226,1701
226,333
226,1583
226,2967
226,2909
227,2762
227,2126
227,6
227,1732
227,838
227,1701
227,333
227,1583
227,2967
227,2909
228,2762
228,2126
228,6
228,1732
228,838
228,1701
228,333
228,1583
228,2967
228,2909
229,2762
229,2126
229,6
229,1733
229,912
229,1711
229,339
229,1586
229,2968
229,2909
230,2762
230,2126
230,6
230,1732
230,838
230,1711
230,339
230,1586
230,2968
230,2909
231,2762
231,2126
231,6
231,1732
231,838
231,1701
231,333
231,1583
231,2967
231,2909
232,2762
232,2126
232,6
232,1732
232,838
232,1701
232,333
232,1583
232,2967
232,2909
233,2762
233,2126
233,6
233,1732
233,838
233,1701
233,333
233,1583
233,2967
233,2909
234,2762
234,2126
234,6
234,1732
234,838
234,1701
234,333
234,1583
234,2967
234,2909
235,2762
235,2194
235,16
235,1733
235,912
235,1711
235,339
235,1586
235,2968
235,2909
236,2762
236,2126
236,6
236,1732
236,838
236,1701
236,333
236,1583
236,2967
236,2909
237,2762
237,2126
237,6
237,1732
237,838
237,1701
237,333
237,1583
237,2967
237,2909
238,2762
238,2126
238,6
238,1732
238,838
238,1701
238,333
238,1583
238,2967
238,2909
239,2762
239,2126
239,6
239,1732
239,838
239,1701
239,333
239,1583
239,2967
239,2909
240,2762
240,2126
240,6
240,1732
240,838
240,1701
240,333
240,1583
240,2967
240,2909
241,2762
241,2126
241,6
241,1732
241,838
241,1701
241,333
241,1583
241,2967
241,2909
242,2762
242,2126
242,6
242,1732
242,838
242,1701
242,333
242,1583
242,2967
242,2909
243,2762
243,2126
243,6
243,1732
243,838
243,1701
243,333
243,1583
243,2967
243,2909
244,2762
244,2126
244,6
244,1732
244,838
244,1701
244,333
244,1583
244,2967
244,2909
245,2762
245,2126
245,6
245,1732
245,838
245,1701
245,333
245,1583
245,2967
245,2909
246,2762
246,2126
246,6
246,1732
246,838
246,1701
246,333
246,1583
246,2967
246,2909
247,2762
247,2126
247,6
247,1732
247,838
247,1701
247,333
247,1583
247,2967
247,2909
248,2762
248,2126
248,6
248,1732
248,838
248,1701
248,339
248,1586
248,2968
248,2909
249,2762
249,2126
249,6
249,1732
249,838
249,1701
249,333
249,1583
249,2967
249,2909
250,2762
250,2126
250,6
250,1732
250,838
250,1701
250,333
250,1583
250,2967
250,2909
251,2762
251,2126
251,6
251,1732
251,838
251,1701
251,333
251,1583
251,2967
251,2909
252,2762
252,2126
252,6
252,1732
252,838
252,1701
252,333
252,1583
252,2967
252,2909
253,2762
253,2126
253,6
253,1732
253,838
253,1711
253,339
253,1586
253,2968
253,2909
254,2762
254,2126
254,6
254,1732
254,838
254,1701
254,333
254,1583
254,2967
254,2909
255,2762
255,2126
255,6
255,1732
255,838
255,1701
255,333
255,1583
255,2967
255,2909
256,2762
256,2126
256,6
256,1732
256,838
256,1701
256,333
256,1583
256,2967
256,2909
257,2762
257,2126
257,6
257,1732
257,838
257,1701
257,333
257,1583
257,2967
257,2909
258,2762
258,2126
258,6
258,1732
258,838
258,1701
258,333
258,1583
258,2967
258,2909
259,2762
259,2126
259,6
259,1732
259,838
259,1701
259,333
259,1583
259,2967
259,2909
260,2791
260,2194
260,16
260,1733
260,912
260,1711
260,339
260,1586
260,2968
260,2909
261,2762
261,2126
261,6
261,1732
261,838
261,1701
261,333
261,1583
261,2967
261,2909
262,2762
262,2126
262,6
262,1732
262,838
262,1701
262,333
262,1583
262,2967
262,2909
263,2762
263,2126
263,6
263,1732
263,838
263,1701
263,333
263,1583
263,2967
263,2909
264,2762
264,2126
264,6
264,1732
264,838
264,1701
264,333
264,1583
264,2967
264,2909
265,2762
265,2194
265,16
265,1733
265,912
265,1711
265,339
265,1586
265,2968
265,2909
266,2762
266,2126
266,6
266,1732
266,912
266,1711
266,339
266,1586
266,2968
266,2909
267,2762
267,2126
267,6
267,1732
267,838
267,1701
267,333
267,1583
267,2967
267,2909
268,2762
268,2126
268,6
268,1732
268,838
268,1701
268,333
268,1583
268,2967
268,2909
269,2762
269,2126
269,6
269,1732
269,838
269,1711
269,339
269,1586
269,2968
269,2909
270,2762
270,2126
270,6
270,1732
270,838
270,1701
270,333
270,1583
270,2967
270,2909
271,2762
271,2126
271,6
271,1732
271,838
271,1701
271,333
271,1583
271,2967
271,2909
272,2762
272,2126
272,6
272,1733
272,912
272,1711
272,339
272,1586
272,2968
272,2909
273,2762
273,2126
273,6
273,1732
273,838
273,1701
273,333
273,1583
273,2967
273,2909
274,2762
274,2126
274,6
274,1732
274,838
274,1701
274,333
274,1583
274,2967
274,2909
275,2762
275,2126
275,6
275,1732
275,838
275,1701
275,339
275,1586
275,2968
275,2909
276,2762
276,2126
276,6
276,1732
276,838
276,1701
276,333
276,1583
276,2967
276,2909
277,2762
277,2126
277,6
277,1732
277,838
277,1701
277,339
277,1586
277,2968
277,2909
278,2762
278,2126
278,6
278,1732
278,838
278,1701
278,333
278,1583
278,2967
278,2909
279,2762
279,2126
279,6
279,1732
279,838
279,1701
279,333
279,1583
279,2967
279,2909
280,2762
280,2126
280,6
280,1732
280,838
280,1701
280,333
280,1583
280,2967
280,2909
281,2762
281,2126
281,6
281,1732
281,838
281,1701
281,333
281,1583
281,2967
281,2909
282,2762
282,2126
282,6
282,1732
282,838
282,1711
282,339
282,1586
282,2968
282,2909
283,2762
283,2126
283,6
283,1732
283,838
283,1701
283,333
283,1583
283,2967
283,2909
284,1961
284,1873
284,3868
284,1649
284,3744
284,1411
284,153
284,1294
284,2657
284,2909
285,1961
285,1873
285,3868
285,1649
285,3744
285,1411
285,153
285,1294
285,2657
285,2909
286,2762
286,2126
286,6
286,1732
286,838
286,1701
286,333
286,1583
286,2967
286,2909
287,2762
287,2126
287,6
287,1732
287,838
287,1701
287,333
287,1583
287,2967
287,2909
288,2762
288,2126
288,6
288,1733
288,912
288,1711
288,339
288,1586
288,2968
288,2909
289,2762
289,2126
289,6
289,1732
289,838
289,1701
289,333
289,1583
289,2967
289,2909
290,2762
290,2126
290,6
290,1732
290,838
290,1701
290,333
290,1583
290,2967
290,2909
291,2762
291,2126
291,6
291,1732
291,838
291,1701
291,333
291,1583
291,2967
291,2909
292,2762
292,2194
292,16
292,1733
292,912
292,1711
292,339
292,1586
292,2968
292,2909
293,2762
293,2126
293,6
293,1732
293,838
293,1701
293,333
293,1583
293,2967
293,2909
294,2762
294,2126
294,6
294,1732
294,838
294,1701
294,333
294,1583
294,2967
294,2909
295,2762
295,2126
295,6
295,1732
295,838
295,1701
295,333
295,1583
295,2967
295,2909
296,2762
296,2126
296,6
296,1733
296,912
296,1711
296,339
296,1586
296,2968
296,2909
297,2762
297,2126
297,6
297,1732
297,838
297,1701
297,333
297,1583
297,2967
297,2909
298,2762
