1,2,3,4,5,6,7,8,9,10
4790,9067,6362,1701,13826,12262,209,1512,1459,2925
4790,9067,6362,1701,13826,12262,209,2925,1459,1512
8863,14119,9244,767,10660,1486,4826,5035,198,6665
3818,5870,570,10275,3463,7290,11539,739,6889,4591
3818,4790,9067,1701,5870,13826,6362,7290,570,2925
5755,6679,11661,7151,12173,1403,1823,9415,3567,9146
10275,3818,5870,5755,7290,6679,7151,12173,570,11661
7414,8042,7608,8399,6679,5755,11661,13256,2352,2487
5755,11661,7151,6679,12173,1403,3592,9415,1823,9146
8863,10660,14119,9244,4826,767,5035,802,8448,2740
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
5755,11661,6679,7151,3567,12173,1403,1823,9415,9146
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
8863,10660,8483,13826,4907,14119,9349,9244,4826,5035
5755,6679,11661,10275,7151,12173,3567,1823,9415,9146
4790,9067,1701,13826,6362,1459,12262,2199,356,9349
7414,8042,7608,8399,13256,6679,8991,2352,2487,5755
7414,8042,7608,8399,8991,2487,13256,2352,9311,1255
7414,8042,7608,8399,8991,13256,2487,2352,8863,5807
7414,8042,7608,8399,8991,13256,2487,2352,9311,1255
7414,8042,7608,8399,8991,13256,4790,2487,2352,9067
5755,11661,6679,7151,1403,12173,3567,1823,9415,8863
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
4790,8863,9067,6362,7414,13826,1701,209,9349,8042
4790,9067,6362,1701,13826,12262,209,1512,2925,8968
5755,7151,1823,13804,3592,12173,1459,5206,7693,13826
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
3818,5870,7290,10275,570,7151,11539,5755,4591,11661
7414,8042,7608,8399,4790,13256,8991,2487,2352,9067
7414,8042,7608,8399,8991,13256,2487,4790,2352,9311
7414,8042,11661,5755,7151,6679,8399,7608,12173,3592
5755,7151,11661,3592,5206,1823,12173,13804,9146,6679
3818,5870,10275,570,739,7290,11539,3463,4591,6889
8863,4790,4907,13826,9067,9349,1701,14119,8483,767
10660,4228,7582,802,4592,7924,8448,11475,12380,6482
11661,5755,3818,6679,5870,7151,12173,7290,1823,3592
8863,10660,14119,9244,4826,767,5035,802,8448,2740
4790,9067,1701,6362,13826,12262,1512,209,8968,9349
5755,11661,6679,7151,3567,1403,12173,9415,9146,1823
10660,8448,4592,802,11934,7924,6482,12380,2168,2942
5755,11661,7151,6679,12173,3592,9146,1823,3567,9415
5755,11661,6679,7151,3567,1403,12173,9415,9146,1823
11661,5755,7151,6679,3592,12173,3332,1403,9415,13804
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
5755,7151,13804,6365,10660,2487,3592,7582,5800,8042
8863,14119,9244,767,10660,4826,1486,5035,198,6665
5755,11661,6679,7151,3567,12173,1403,1823,9146,9415
5755,7151,11661,3592,12173,5206,1823,13804,9146,6679
11661,5755,6679,7151,1403,3567,12173,9415,9146,1823
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
7414,8042,7608,8399,2487,8991,2352,6365,13256,1255
7414,8042,7608,8399,10275,6679,5755,8863,13256,11661
7414,8042,5870,13532,3818,1988,8399,10912,3463,3223
7414,8042,8399,7608,8991,2487,13256,2352,6365,9311
5755,8863,7151,3592,13804,1823,12173,3332,14119,11806
6679,5755,11661,7414,12173,7151,4790,1823,8042,3567
4790,9067,13826,1701,1459,2199,6362,12262,356,9349
7414,8042,7608,8399,6679,13256,5755,2487,2352,8991
5755,6679,11661,7151,1403,12173,7414,10275,3567,9415
3818,5870,570,7290,11539,4591,3463,6889,739,12391
5755,11661,6679,7151,3567,12173,1403,9415,9146,1823
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
3818,5870,10275,5755,7290,7151,11661,570,6679,12173
4790,9067,1701,6362,13826,12262,1512,8968,9349,209
4790,9067,6362,5755,209,6679,1701,13826,12262,2925
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
3818,5870,570,7290,11539,4591,739,6889,3463,12391
7414,8042,5870,3818,10275,2487,7608,4591,739,8399
11661,5755,6679,7151,3567,12173,1403,9415,1823,9146
4790,9067,1701,13826,6362,1512,12262,8968,9349,1459
11661,7414,5755,6679,8042,7151,12173,7608,3592,9415
5755,6679,11661,7151,12173,1823,1403,9415,3567,9146
7414,8042,8399,7608,8863,4790,9067,8991,13256,6362
3818,5870,570,7290,11539,3463,739,4591,6889,12391
7414,8042,5755,6679,7608,11661,8399,1403,7151,8863
8863,10660,14119,9244,4826,767,802,5035,8448,2740
5870,3818,739,10275,570,4591,11539,3463,7290,6889
5755,6679,11661,7151,12173,3567,1823,1403,9415,9146
7414,10275,8042,4790,7608,9067,8399,6362,1701,209
4790,9067,6362,5755,6679,209,13826,1701,12262,1403
3818,10275,5870,570,7290,1701,11539,13826,6889,9067
10660,7924,8448,4592,802,11934,8483,6482,11432,12380
11661,5755,6679,7151,12173,3567,1403,3592,9146,9415
10660,4228,7582,802,4592,7924,8448,11475,12380,6482
3818,5870,570,3463,739,11539,7290,6889,4591,12391
1988,5870,13532,10660,1701,3818,10912,3223,3463,13826
7414,8042,8399,7608,8991,2487,13256,2352,6365,8863
4790,7414,9067,1701,8042,6362,13826,7608,209,1512
5755,11661,6679,7151,12173,1823,3567,9146,3592,1403
3818,5870,10275,570,7290,11539,4591,6889,739,12391
5755,6679,11661,4790,12173,7151,3567,1403,1823,9415
8863,10660,14119,9244,4826,767,5035,802,8448,2740
4790,9067,6362,1701,13826,12262,209,2925,1512,1459
4790,9067,6362,1701,13826,12262,209,1512,1459,8968
8863,10660,14119,9244,4826,767,5035,802,8448,2740
3818,10275,5870,7290,570,11539,4591,6889,9067,1701
7414,8042,7608,8399,6679,13256,8991,2352,2487,5755
7414,8042,7608,8399,8991,13256,2487,2352,9311,5807
4790,9067,6362,1701,13826,209,7414,12262,2925,1512
7414,8042,7608,8399,13256,8991,6679,2352,2487,5755
7414,8863,4790,8042,9067,8399,1701,13826,6362,7608
7414,8042,8399,7608,13532,1988,8991,2487,10912,3223
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
7414,8042,7608,8399,13256,8991,2487,2352,5807,6365
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
11661,5755,6679,7151,12173,3567,1403,9415,1823,9146
13826,8483,1701,9349,10660,6365,2487,5840,5554,7924
7414,8042,7608,4790,6679,8399,5755,9067,6362,13256
10660,13826,8483,7924,5554,11432,7582,13804,1701,9349
7414,8042,8399,2487,7608,6365,8991,10660,5800,1255
3818,5870,7290,570,11539,4591,10275,6889,12391,739
4790,9067,6362,1701,13826,209,12262,2925,9349,1512
5755,6679,11661,7151,1403,12173,3567,1823,9415,9146
7414,8042,7608,8399,4790,8863,8991,13256,2487,9067
7414,8042,7608,8399,8991,13256,2487,2352,5807,9311
10660,8448,11934,4592,802,7924,7582,6482,12380,4228
10660,8448,4592,802,4228,6482,7924,12380,7582,2168
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
7414,8042,10275,7608,8399,13256,2352,2487,8991,6679
4790,9067,6362,1701,13826,3818,2925,209,12262,7290
7414,8042,7608,8399,13256,8991,2352,2487,5807,6679
5755,11661,6679,7151,3567,1403,12173,9415,9146,1823
7414,8042,8399,7608,8991,2487,2352,13256,5807,6365
5755,11661,6679,8863,7151,1403,12173,7414,3567,9415
5755,11661,6679,7151,12173,7414,3567,1403,1823,9415
5755,6679,11661,7151,12173,1403,3567,9415,1823,9146
7414,8042,8399,7608,8991,13256,2487,2352,5807,6365
1459,2199,13826,1701,9067,356,4790,8483,11432,5554
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
4790,7414,9067,8042,6362,1701,7608,13826,209,8399
7414,8042,8399,8863,7608,2487,8991,6365,2352,13256
5755,11661,6679,7151,3567,12173,1403,9415,9146,1823
7414,8042,7608,8399,4790,8991,9067,13256,2487,1701
4790,9067,6362,1701,13826,12262,209,2925,1512,1459
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
4790,9067,6362,8863,1701,13826,209,12262,9349,2925
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
11661,7151,5870,5755,3332,3592,12173,13804,3818,7354
3818,5870,10275,570,7290,11539,4591,6889,739,3463
5755,6679,11661,7151,1403,3567,12173,1823,9415,9146
5755,11661,6679,7151,3567,12173,1403,1823,9415,9146
4790,9067,6362,1701,13826,12262,209,1512,2925,8968
4790,9067,6362,209,1701,6679,5755,13826,12262,2925
4790,9067,7414,6362,8042,1701,13826,209,7608,2925
3818,5870,570,7290,11539,3463,739,4591,6889,12391
4790,9067,6362,1701,13826,12262,209,9349,2925,1459
7414,8042,6679,5755,11661,7608,7151,12173,8399,1403
8863,4790,9067,5755,6362,13826,4907,9349,1701,1403
3818,5870,10275,570,7290,11539,739,3463,4591,6889
5870,3818,11661,7151,739,4591,11539,570,3332,6889
3818,5870,10275,570,7290,11539,4591,3463,6889,739
5755,11661,6679,7151,12173,3567,1823,9146,9415,3592
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
3818,5870,10275,7290,570,11539,4591,6889,12391,739
7414,8042,1701,13532,1988,13826,10912,8399,3223,7608
10275,7414,8042,3818,570,5870,4409,7290,7608,8332
7414,8042,7608,8399,8991,2487,13256,2352,9311,1255
5755,11661,6679,7151,1403,3567,12173,9415,1823,9146
7414,8042,8399,7608,8991,2487,13256,2352,5807,9311
7414,8042,7608,8399,13256,8991,2352,2487,6679,5807
5755,11661,7151,6679,12173,1823,3592,9146,1403,9415
10660,10912,8448,1988,4592,3463,3223,802,839,6482
4790,9067,6362,1701,13826,12262,209,1459,356,2199
4790,9067,6362,1701,13826,209,12262,2925,1512,7414
4790,9067,13826,1459,1701,6362,2199,12262,356,9349
10275,3818,5870,5755,7290,6679,11661,570,7151,12173
3818,5870,570,3463,739,11539,7290,6889,4591,12391
5870,3818,10275,570,739,11539,4591,7290,3463,6889
3818,5870,570,7290,11539,4591,739,6889,3463,12391
10660,11934,8448,4592,802,7924,6482,12380,6668,2168
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
4790,1701,9067,13826,6362,1512,8968,8483,9349,9556
5755,6679,11661,10275,7151,12173,1823,3818,3567,9146
4790,9067,6362,1701,13826,12262,1459,2199,209,9349
7414,8042,7608,8399,8991,13256,2487,2352,9311,5807
10275,4790,9067,3818,6362,1701,13826,5870,12262,7290
7414,8042,7608,8399,13256,8991,4790,2487,2352,6365
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
4790,9067,6362,1701,13826,209,12262,2925,9349,1512
10660,11934,5206,8154,11805,6668,4993,6133,9345,8424
5870,3818,11661,7151,7290,5755,4591,570,11539,12173
10275,3818,5870,570,7290,8332,11539,6889,4591,739
5870,3818,739,10275,570,4591,11539,3463,7290,6889
5755,8863,6679,7151,1403,1823,3592,12173,11661,9146
3818,5870,10275,570,3463,7290,739,11539,6889,12391
11661,5755,6679,7151,12173,1403,3567,9146,3592,9415
4790,8863,9067,6362,13826,1701,9349,12262,4907,209
7414,8042,7608,8399,10275,2487,8991,13256,3818,5870
3818,5870,10275,570,7290,11539,739,4591,3463,6889
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
7414,8042,8399,7608,8991,2487,13256,2352,6365,5807
5755,11661,6679,7151,7414,12173,1403,3567,9415,1823
7414,8042,10275,7608,8399,8991,13256,2487,2352,5807
3818,5870,10275,570,7290,11539,3463,739,4591,6889
4790,1701,9067,13826,6362,1512,8968,3818,8483,9556
5870,3818,739,4591,8595,11539,7151,570,6889,7354
7414,8042,7608,8399,4790,8991,13256,2487,2352,9067
7414,8042,7608,8399,6679,5755,13256,2352,2487,11661
10660,11934,8448,4592,802,7924,6482,12380,7582,2168
7414,5870,8042,3818,739,2487,4591,7354,8595,4996
7414,6679,5755,8042,4790,7608,11661,9067,12173,6362
5870,3818,10275,570,739,11539,4591,7290,3463,6889
4790,9067,1701,13826,6362,1459,12262,2199,356,9349
5755,11661,7151,6679,12173,1823,3592,9146,9415,1403
3818,5870,10275,7290,570,11539,4591,6889,12391,739
4790,7414,9067,8042,6362,7608,1701,13826,209,8399
5755,6679,11661,7151,12173,1403,3567,1823,9415,9146
10660,11934,802,4592,8448,7924,7582,6482,12380,8154
7414,8042,8399,7608,8991,2487,13256,2352,8863,9311
7414,8042,1701,1988,13532,13826,10912,3223,8399,9067
5755,11661,6679,7151,1403,12173,3567,9415,1823,9146
11661,5755,7151,6679,12173,7414,3592,1403,9415,8042
11661,5755,6679,7151,12173,3567,1823,9415,9146,3592
8863,10660,14119,9244,4826,767,5035,802,8448,2740
7414,8042,7608,5755,8399,6679,7151,11661,12173,2487
3818,5870,570,7290,11539,10275,4591,739,6889,12391
4790,9067,6362,1701,13826,209,7414,12262,2925,1512
8863,10660,14119,9244,4826,802,767,8448,5035,4592
7414,8042,7608,10275,3818,8399,5870,2487,8991,13256
7414,8042,7608,8399,8991,13256,2487,2352,5807,1094
10275,4790,9067,6362,1701,13826,12262,209,2925,3818
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
7414,8042,8399,7608,10275,8991,13256,2487,2352,5807
7414,8042,10275,7608,8399,3818,5870,2487,13256,8991
3818,5870,10275,570,7290,11539,4591,739,3463,6889
5755,11661,6679,7151,12173,3567,1403,9415,1823,9146
4790,9067,6362,1701,13826,209,12262,2925,1512,1089
5755,11661,7151,6679,12173,3592,1823,9146,13804,9415
11661,5755,6679,7151,12173,1403,3592,9415,9146,3567
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
11661,5755,6679,7151,3567,12173,1403,9146,9415,3592
4790,9067,6362,1701,13826,12262,209,2925,1512,9349
5755,11661,6679,7151,12173,1403,3567,9415,1823,9146
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
4790,9067,6362,1701,13826,209,12262,2925,1512,7414
5755,6679,11661,7151,12173,3567,1403,1823,9415,9146
3818,5870,7290,570,10275,4591,11539,6889,12391,739
3818,5870,10275,570,7290,11539,4591,6889,739,3463
4790,9067,6362,1701,13826,12262,209,1512,2925,1459
5755,11661,6679,7151,12173,3567,1403,1823,9415,9146
4790,9067,6362,1701,13826,12262,209,9349,2925,1512
8863,7414,8042,8399,5755,2487,7608,6365,5800,14119
4790,9067,6362,1701,13826,209,12262,9349,2925,8863
4790,9067,6362,1701,13826,8863,209,12262,9349,2925
4790,9067,6362,1701,13826,12262,209,1512,2925,9349
3818,5870,10275,570,7290,11539,4591,739,6889,3463
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
3818,5870,10275,570,7290,11539,739,4591,3463,6889
4790,9067,6362,1701,13826,12262,209,9349,2925,8863
10660,8863,9244,14119,802,4826,8448,4592,767,6482
4790,9067,1701,6362,13826,8863,1512,9349,209,12262
8863,10660,14119,9244,4826,767,802,5035,8448,2740
7414,8042,7608,8399,6679,5755,13256,11661,2352,2487
8863,5755,10660,8483,14119,9244,7924,4907,9349,4826
4790,9067,1701,13826,6362,12262,1459,2199,356,8968
5755,6679,11661,7151,12173,3567,1823,1403,9415,9146
5755,6679,11661,10275,7151,12173,1823,3818,3567,9146
3818,5870,10275,570,7290,11539,739,3463,4591,6889
5755,6679,11661,7151,3567,12173,1403,1823,9415,9146
7414,8042,8399,7608,8991,2487,13256,2352,6365,5807
7414,8042,5755,6679,7608,11661,8399,12173,7151,1403
10275,3818,5870,570,7290,739,11539,3463,8332,4591
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
11661,5755,6679,7151,12173,3567,1403,9415,1823,9146
3818,5870,570,7290,3463,11539,739,10275,6889,4591
5870,11661,3818,7151,739,3332,4591,11539,8595,7354
5755,6679,11661,4790,3567,1403,7151,12173,1823,9415
7414,8042,7608,8399,4790,8991,13256,9067,2487,1701
8863,10660,14119,9244,4826,767,5035,802,8448,2740
7414,8042,8399,2487,7354,6365,4996,7151,4052,11661
4790,9067,1701,6362,13826,12262,1512,209,8968,2925
3818,5870,570,7290,10275,11539,739,3463,4591,6889
5755,11661,7151,6679,12173,9146,1823,3592,3567,1403
8863,5755,11661,6679,7151,1403,12173,3592,9415,1823
10660,802,8448,7924,4592,6482,9244,12380,2168,2942
4790,9067,6362,1701,13826,7414,209,8042,2925,12262
3818,5870,570,7290,10275,11539,4591,739,3463,6889
8863,4790,5755,9067,6679,6362,1403,13826,7151,1823
11661,5755,6679,7151,12173,3567,1823,9146,9415,1403
3818,5870,7290,570,10275,11539,4591,6889,12391,3463
10275,3818,5870,570,7290,11539,4591,739,6889,3463
5755,11661,6679,7151,12173,3567,1403,9415,1823,9146
7151,7354,4996,3332,4228,10660,11726,11475,3233,724
5755,11661,6679,7151,3567,12173,1403,9415,1823,9146
5755,6679,11661,7151,12173,3567,1403,1823,9415,9146
7414,8042,7608,8399,8991,13256,2487,2352,5807,10275
3818,5870,1701,13826,9067,4790,570,7290,8042,3463
10660,5870,5511,13826,12391,6889,7924,5050,7582,3463
5755,11661,7151,6679,12173,3592,1823,9146,13804,9415
3818,5870,10275,8042,7290,570,7414,11539,4591,6889
5755,6679,11661,7151,1403,12173,3567,1823,9415,9146
3818,5870,10275,570,7290,11539,739,4591,3463,6889
5755,7151,8863,5206,1459,3592,1823,2199,13804,9146
7414,8042,7608,8399,8991,2487,13256,2352,5807,9311
5755,8863,6679,11661,7151,1403,12173,9415,3592,1823
10275,3818,5870,570,7290,11539,4591,6889,12391,739
4790,9067,6362,1701,13826,209,12262,2925,1512,1089
4790,9067,6362,1701,13826,209,12262,2925,7414,1512
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
5755,6679,11661,1403,7151,12173,3567,9415,1823,9146
4790,9067,6362,1701,13826,12262,209,1512,2925,8968
4790,9067,6362,1701,13826,209,12262,1512,2925,8968
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
4790,9067,6362,1701,13826,12262,209,2925,1512,1459
3818,5870,10275,570,7290,11539,4591,739,6889,3463
4790,9067,6362,209,1701,13826,12262,5755,6679,2925
4790,9067,1701,13826,6362,12262,1512,8968,1459,9349
11661,5755,6679,7151,12173,3567,1403,9415,9146,1823
5755,11661,6679,7151,1403,12173,3567,1823,9146,9415
5755,6679,11661,7414,7151,12173,1403,8042,3567,9415
7414,8042,7608,8399,8991,13256,2487,4790,2352,9311
4790,9067,6362,1701,13826,12262,209,1512,2925,8968
10660,4228,7582,802,4592,7924,8448,11475,12380,6482
5755,5206,7151,1459,8154,3592,13804,13945,11934,2199
8863,10660,14119,9244,767,4826,5035,8448,9256,802
3818,5870,570,7290,10275,11539,6889,4591,3463,739
4790,9067,6362,1701,13826,209,12262,2925,1512,1459
4790,9067,6362,1701,13826,209,12262,1512,2925,9349
4790,9067,6362,209,1701,5755,13826,6679,12262,2925
3818,5870,10275,7290,570,11539,4591,6889,12391,739
4790,9067,6362,1701,13826,209,12262,2925,1512,1089
5755,6679,11661,8863,1403,7151,3567,12173,9415,1823
5755,6679,11661,7151,3567,12173,1403,1823,9415,9146
3818,5870,570,10275,7290,11539,4591,6889,739,12391
7414,8042,7608,8399,4790,6679,13256,9067,5755,6362
11661,5755,7151,6679,12173,3592,9146,9415,1403,3332
7414,8042,7608,8399,8991,2487,13256,8863,2352,6365
7414,8042,7608,8399,6679,5755,13256,11661,8863,2352
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
7414,8042,8399,7608,8991,2487,13532,9311,1255,13256
11661,5755,6679,7151,12173,1403,3567,9415,9146,3592
5755,6679,11661,7151,1403,12173,3567,9415,1823,9146
11661,5755,6679,7151,12173,3567,1403,9415,9146,3592
7414,8042,7608,8399,8991,2487,13256,2352,5807,9311
11661,10275,5755,7151,6679,12173,3567,3592,9146,9415
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
3818,5870,570,10275,7290,11539,3463,739,4591,6889
3818,5870,570,7290,11539,4591,739,6889,12391,3463
7414,5755,6679,11661,8042,8863,1403,7151,7608,8399
7414,8042,4790,7608,9067,8399,6362,209,1701,13256
11661,5755,6679,7151,3567,12173,1403,1823,9415,9146
3818,5870,10275,7290,570,11539,4591,6889,739,12391
5755,6679,11661,7151,1403,12173,3567,9415,1823,7414
11661,5755,6679,7151,12173,3567,9146,1823,9415,1403
4790,9067,6362,13826,12262,5755,1701,1459,8863,2199
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
11661,5755,7151,6679,3592,12173,3332,13804,9146,11806
4790,9067,6362,1701,209,12262,13826,2925,5755,6679
10275,3818,5870,570,7290,11539,4591,739,6889,3463
8863,7414,8042,8399,4907,14119,5755,767,1486,6365
4790,9067,6362,1701,13826,209,12262,1512,2925,9349
11661,5755,6679,7151,12173,1403,3567,9415,9146,1823
7414,6679,5755,8042,11661,7608,7151,12173,1823,9415
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
5755,6679,11661,7151,3567,1403,12173,1823,9415,9146
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
8863,10660,14119,9244,4826,767,5035,802,8448,2740
3818,5870,10275,570,7290,11539,4591,6889,739,12391
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
4790,9067,6362,1701,13826,3818,10275,12262,209,2925
5755,7151,11661,6679,3592,12173,1823,9146,13804,5206
11661,5755,6679,7151,12173,3567,1403,9146,9415,1823
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
4790,5755,3818,9067,6679,12173,1823,5870,6362,7151
13826,1701,8483,10660,9349,5554,9067,1459,11432,839
3818,5870,10275,570,7290,11539,3463,739,4591,6889
6679,5755,4790,11661,9067,12173,7414,6362,7151,1823
8863,5755,7151,6679,1403,11661,3592,9415,12173,1823
3818,5870,10275,570,7290,11539,4591,739,3463,6889
11661,5755,6679,7151,3567,12173,1403,9415,9146,1823
3818,5870,10275,7290,5755,570,7151,11661,4591,11539
5755,7151,11661,6679,12173,1823,3592,9146,9415,13804
10660,8448,4592,802,7924,6482,12380,2168,338,2942
3818,5870,7290,1701,570,13826,9067,11539,6889,4591
4790,9067,6362,1701,13826,12262,209,2925,1512,1459
4790,9067,13826,1701,6362,9349,5755,8483,12262,1459
3818,10275,1701,5870,4790,9067,13826,570,6362,7290
7414,8042,8399,2487,7608,6365,2352,5800,4052,7354
10660,7582,7924,5511,4592,802,8448,11934,12380,6482
4790,9067,6362,1701,13826,209,12262,2925,1512,7414
10275,3818,5870,570,7290,11539,4591,739,6889,3463
4790,9067,6362,1701,13826,12262,209,2925,1512,8968
3818,5870,10275,570,7290,8042,3463,11539,6889,4591
7414,8042,7608,8399,8991,13256,2487,2352,5807,6365
3818,5870,10275,570,7290,11539,4591,6889,739,3463
8863,10660,14119,9244,767,4826,802,10150,5035,8448
4790,9067,6362,1701,13826,209,12262,2925,1512,9349
5755,11661,6679,8863,7151,1403,12173,3567,9415,1823
3818,5870,570,7290,11539,4591,739,3463,6889,12391
10660,8448,4592,802,6482,7924,12380,6443,2168,338
4790,9067,6362,1701,13826,12262,209,1512,8968,2925
4790,9067,6362,1701,13826,209,12262,2925,1512,8968
7414,8042,8399,7608,8991,2487,13256,2352,5807,6365
3818,5870,10275,570,7290,11539,739,4591,3463,6889
5755,11661,7151,6679,12173,3592,1823,13804,1403,9415
3818,5870,570,10275,7290,11539,739,3463,4591,6889
5755,11661,6679,7151,1403,12173,3567,1823,9146,9415
5755,11661,6679,7151,1403,3567,12173,9415,1823,9146
10660,8483,8448,802,4592,839,6482,9244,6443,7924
5755,11661,6679,7151,12173,3567,1823,9146,1403,9415
3818,5870,10275,570,7290,11539,4591,739,3463,6889
