1,2,3,4,5,6,7,8,9,10
5755,8042,7151,8863,6679,12173,8399,3592,1403,1823
9244,802,4826,2168,2740,3140,2942,338,188,1593
5870,739,3818,3463,6889,12391,4996,8332,8595,7354
5755,7151,12173,1823,6679,3592,11661,13804,9415,9146
8042,7414,7608,9067,1701,8399,13826,6362,4790,2487
5755,9067,6362,13826,4790,1701,9349,1823,6679,2925
5870,3818,3463,6889,739,12391,13826,8483,1701,11539
802,2168,8448,2942,338,8710,12380,6482,188,1593
5755,7151,3592,11661,13804,12173,3332,1823,9146,11806
802,2168,2942,338,7919,12380,8710,14082,12613,188
5870,3463,3818,739,6889,12391,5739,6969,5719,11678
1988,10912,3463,3223,10660,5870,2669,839,13532,1701
8042,8399,7414,2487,7608,6365,8991,2352,5800,1255
1701,13826,9067,8042,6362,9349,8483,4790,8968,1512
5755,7151,3592,13804,1823,12173,9146,7693,3332,9415
5870,3818,739,6889,3463,12391,11539,4591,5719,8332
5755,7151,12173,1823,6679,3592,9415,13804,9146,1403
9244,802,4826,2168,2740,3140,338,2942,188,1593
9067,1701,13826,4790,6362,12262,8483,9349,1459,2925
1701,13826,9067,6362,1459,8483,9349,4790,8968,2199
9244,802,4826,2168,2740,3140,2942,338,188,1593
5870,3818,6889,12391,3463,739,11539,13826,4591,8483
8042,7414,7608,8399,2487,13256,2352,8991,5755,6365
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
9067,1701,13826,6362,4790,9349,8483,2925,1512,8968
8042,7414,8399,7608,2487,2352,13256,8991,6365,5755
8863,13826,1701,9349,4907,8483,8042,9067,14119,839
8042,13532,10912,2487,1988,3223,6365,5800,8399,8859
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
5755,7151,11661,12173,3592,6679,1823,13804,9415,9146
8483,10150,6458,802,7007,2753,11107,338,11781,13345
8042,7608,7414,5755,8399,2487,9067,13826,13256,12173
8483,802,7924,7007,9537,2942,6458,2168,11432,338
2487,6365,5800,10660,8859,10150,13909,5993,13718,7885
5870,3818,6889,739,12391,3463,11539,4591,5719,6969
13826,1701,9067,9349,8483,6362,574,1459,5554,12521
5755,7151,3592,1823,12173,13804,9415,9146,1403,8863
8042,8399,7414,8863,7608,2487,6365,8991,13826,5800
8042,7414,8399,7608,2487,8991,2352,6365,13256,1255
10660,802,8448,2168,2942,12380,6482,338,7919,4592
802,2168,338,2942,8448,7919,12380,8710,188,1593
9067,1701,4790,13826,6362,12262,9349,2925,1459,1512
8042,7414,7608,8399,2487,13256,2352,6365,8991,816
13826,1701,9067,8483,5870,574,3818,9349,5554,1459
8042,7414,8399,7608,2487,13256,2352,8991,6365,1255
5755,7151,11661,12173,3592,1823,6679,9146,9415,13804
8042,8399,7414,2487,7608,6365,8991,2352,5800,1255
5755,8863,7151,11661,3592,6679,1403,12173,9415,1823
5755,7151,12173,11661,3592,6679,1823,13804,9415,9146
5755,7151,12173,3592,6679,11661,1823,9415,13804,9146
8042,7414,8399,7608,2487,8991,2352,6365,13256,1255
1459,11432,8483,5554,10997,8154,13826,4993,2199,6668
5755,7151,11661,12173,3592,6679,1823,13804,9415,9146
9067,1701,13826,8042,4790,6362,2925,9349,7608,7414
8863,8042,2487,6365,5800,14119,8399,4907,9837,7891
5755,7151,11661,12173,3592,1823,6679,9146,9415,13804
8042,7414,8399,7608,2487,8991,1701,13826,13256,6365
9067,1701,13826,4790,6362,12262,9349,1459,1512,2925
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
8863,9067,13826,1701,9349,6362,4790,8483,1459,4907
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
7151,5870,3332,7354,4996,739,13804,3592,3233,10823
5870,3818,739,3463,6889,12391,11539,4591,5719,6969
5755,7151,3592,1823,12173,13804,9146,9415,1403,6679
5755,7151,12173,11661,3592,1823,6679,9415,9146,13804
9067,1701,13826,6362,4790,9349,8483,1459,8968,12262
9067,4790,13826,6362,1701,5755,2925,12262,9349,209
9067,1701,13826,4790,6362,8042,2925,9349,209,574
5870,3818,3463,739,6889,12391,11539,5719,6969,11678
13826,1701,9067,9349,8483,1459,6362,5554,2199,574
5755,8042,7151,12173,3592,6679,11661,1823,13804,9415
8863,4907,9349,13826,8483,14119,9244,1486,5554,767
5870,3818,739,3463,6889,12391,11539,5719,8332,11678
5870,739,3332,7151,4996,6889,7354,12391,3463,3818
5870,3818,3463,739,6889,12391,11539,5719,6969,4591
5755,7151,12173,1823,3592,11661,13804,6679,9146,9415
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
5870,3818,6889,739,3463,12391,11539,4591,5719,6969
10912,1701,13826,13532,1988,3223,839,8483,2487,2669
3818,5870,4409,8042,8332,6889,570,3463,12391,739
8042,8399,7414,2487,7608,8991,6365,5800,1255,2352
5755,7151,11661,12173,3592,6679,1823,9415,13804,1403
8042,7414,8399,7608,2487,8991,6365,2352,13256,1255
8042,7414,7608,8399,2487,13256,2352,8991,6365,1255
5755,7151,3592,13804,5206,1823,3332,10823,13945,8154
10660,8448,802,6443,6482,4592,2168,338,4224,12380
13826,9067,1701,1459,9349,6362,8483,2199,574,12262
9067,1701,13826,4790,6362,9349,8483,2925,1512,8968
13826,1459,8483,2199,9349,5554,11432,1701,10997,845
5870,3818,7151,5755,6889,3592,13804,12391,4591,11539
5870,3463,3818,739,6889,12391,5739,5719,6969,11678
5870,739,3818,3463,6889,12391,8332,11539,4591,8595
5870,3818,739,3463,6889,12391,11539,4591,5719,6969
802,10660,8448,2168,2942,6482,12380,8710,338,188
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
9067,1701,13826,4790,6362,9349,1459,12262,8483,8968
1701,13826,8483,839,8968,9349,9067,13521,10912,5554
5755,7151,12173,3592,1823,13804,5870,9146,9415,3818
13826,1701,9067,1459,9349,2199,8483,6362,8968,5554
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
13826,1701,9067,5870,3818,8483,1459,574,6889,5554
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
9067,1701,13826,4790,6362,9349,12262,8483,1459,1512
9067,13826,1701,6362,4790,9349,8483,2925,574,12262
11934,8154,6668,11805,8424,5105,10660,11168,4993,5206
5870,7151,3818,739,3332,6889,13804,4591,11539,3592
5870,3818,8332,739,6889,3463,4409,12391,570,11539
5870,739,3818,3463,6889,12391,4996,8332,8595,7354
5755,8863,7151,3592,5206,13804,1459,1823,8154,5554
5870,3818,3463,739,6889,12391,6969,5719,5739,11678
5755,7151,3592,11661,13804,12173,3332,1823,9146,11806
8863,13826,9349,1701,9067,4907,8483,1459,5554,2199
8042,2487,7414,8399,6365,5870,7608,2352,8991,5800
5870,3818,739,3463,6889,12391,11539,4591,5719,8332
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
8042,7414,8399,7608,2487,8991,6365,2352,5800,1255
5755,7151,11661,12173,3592,6679,1823,9415,13804,1403
8042,7414,8399,7608,2487,8991,13256,6365,2352,1255
5870,3818,739,3463,6889,12391,11539,5719,6969,8332
1701,13826,8483,839,8968,9067,9349,3463,13521,10912
5870,739,4996,7354,6889,3332,3463,8595,12391,8332
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
8042,7414,7608,8399,2487,5755,2352,6365,13256,7151
10660,802,8448,2168,2942,12380,6482,8710,338,188
5870,739,4996,7354,6365,2487,6889,7885,12391,4052
5755,8042,7151,12173,6679,1823,3592,9067,9415,13804
5870,739,3818,3463,6889,12391,8332,11539,4591,8595
13826,1459,1701,8483,2199,9349,5554,11432,9067,845
5755,7151,3592,13804,1823,5206,12173,3332,7693,13945
5870,3818,6889,12391,739,3463,11539,4591,5719,6969
9067,8042,1701,13826,4790,6362,7608,7414,2925,9349
5755,7151,12173,11661,6679,3592,1823,9415,13804,9146
802,2168,2942,8448,12380,8710,7919,338,188,1593
8042,7414,8399,7608,2487,8991,6365,8863,2352,1255
10912,1701,13826,1988,13532,3223,839,8483,2669,13521
5755,7151,12173,11661,3592,6679,1823,9415,13804,1403
5755,7151,3592,13804,3332,12173,11661,11806,1823,9415
5755,7151,11661,3592,12173,13804,1823,3332,11806,9146
9244,802,4826,2168,2740,3140,338,2942,188,1593
5755,8042,2487,7151,6365,13804,3592,5800,13909,2352
5870,3818,739,6889,3463,12391,11539,4591,5719,11678
9067,1701,13826,4790,6362,9349,2925,12262,209,1512
802,9244,4826,2168,2740,3140,338,2942,188,1593
8042,5870,2487,6365,3818,6889,5800,12391,3463,13909
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
9067,1701,13826,6362,1459,8483,4790,9349,574,8968
9067,1701,13826,4790,6362,9349,12262,1459,8483,8968
8042,7414,8399,7608,2487,8991,6365,2352,13256,1255
8042,2487,5870,7414,6365,8399,3818,7608,5800,2352
5870,3818,739,3463,6889,12391,11539,5719,6969,4591
5755,7151,11661,12173,3592,1823,6679,13804,9415,9146
9067,1701,13826,4790,6362,2925,12262,9349,1512,574
5755,7151,3592,13804,5206,3332,1823,12173,13945,7693
5755,7151,3592,11661,13804,3332,12173,1823,11806,9146
5755,7151,11661,12173,3592,6679,1823,13804,9415,9146
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
9067,1701,13826,4790,6362,9349,12262,1459,8483,1512
5755,7151,11661,12173,3592,6679,1823,9415,13804,1403
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
9067,1701,13826,4790,6362,9349,2925,1512,8483,8968
5755,7151,12173,11661,3592,1823,6679,13804,9415,9146
5870,3818,6889,739,12391,3463,11539,4591,5719,2346
5870,3818,739,6889,3463,12391,11539,4591,5719,6969
9067,1701,13826,4790,6362,1459,9349,12262,2199,8483
5755,7151,12173,3592,11661,1823,6679,13804,9415,9146
13826,1701,9067,9349,8483,1459,5554,6362,574,2199
8863,6365,14119,2487,5800,10150,9244,767,6033,1486
13826,9067,1701,9349,6362,8483,4790,1459,8863,574
9067,13826,1701,8863,6362,4790,9349,8483,1459,12262
9067,1701,13826,4790,6362,9349,12262,1459,8483,8968
5870,3818,739,3463,6889,12391,11539,4591,8332,5719
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
5870,3818,739,3463,6889,12391,11539,5719,8332,6969
13826,1701,9067,9349,8483,1459,5554,12521,574,6362
802,9244,2168,4826,2942,338,2740,188,1593,1853
13826,1701,9067,9349,8863,8483,8968,6362,4907,574
9244,802,4826,2168,2740,3140,338,2942,188,1593
8042,7414,7608,8399,5755,2487,2352,13256,6365,8991
9244,802,4826,9537,2942,2168,7007,582,2753,11107
13826,1701,1459,9067,8483,2199,9349,5554,8968,11432
5755,7151,12173,1823,3592,11661,6679,13804,9415,9146
5755,7151,12173,3592,1823,13804,5870,9146,9415,3818
5870,3818,739,3463,6889,12391,11539,5719,11678,6969
5755,7151,12173,1823,3592,11661,6679,9415,9146,13804
8042,7414,8399,7608,2487,8991,6365,2352,5800,1255
5755,8042,7151,6679,12173,1823,3592,7608,9415,13804
5870,3818,739,3463,6889,8332,12391,11539,5719,4591
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
5755,7151,11661,12173,3592,1823,6679,13804,9415,9146
5870,3818,3463,739,6889,12391,5719,11539,6969,11678
5870,739,7151,3332,7354,4996,6889,12391,13804,8595
5755,7151,12173,1823,6679,3592,9415,1403,9146,13804
8042,7414,7608,8399,2487,1701,8991,13256,13826,6365
9244,802,4826,2168,2740,3140,338,2942,188,1593
4996,7354,6365,2487,4052,7885,5800,3332,1278,11475
1701,13826,9067,9349,6362,8483,8968,1459,4790,2199
5870,3818,739,3463,6889,12391,11539,5719,11678,6969
5755,7151,3592,13804,1823,12173,3332,5206,9146,11806
8863,5755,7151,3592,13804,1823,3332,12173,11806,9415
802,2168,2942,338,188,1593,1853,7045,10185,8710
1701,9067,13826,6362,4790,8483,2925,9349,574,8968
5870,3818,739,3463,6889,12391,11539,5719,6969,4591
8863,5755,9349,13826,7151,3592,4907,8483,13804,1459
5755,7151,12173,11661,1823,3592,6679,9146,13804,9415
5870,3818,6889,3463,739,12391,11539,4591,6969,5719
5870,3818,739,3463,6889,12391,11539,8332,5719,4591
5755,7151,11661,12173,3592,6679,1823,9415,13804,9146
4996,7354,724,4228,14082,2564,4639,13377,802,3332
5755,7151,11661,12173,3592,1823,6679,9415,9146,13804
5755,7151,12173,1823,3592,6679,11661,13804,9415,9146
8042,7414,8399,7608,2487,2352,8991,6365,13256,1255
5870,13826,1701,3818,3463,6889,8483,12391,739,6969
10660,7924,802,8483,4592,11678,8448,12380,5870,2942
7151,5755,3592,13804,5206,3332,8154,10823,13945,1823
5870,3818,6889,12391,3463,739,11539,4591,6969,5719
5755,7151,12173,6679,1823,3592,9415,1403,13804,11661
5870,3818,739,3463,6889,12391,11539,5719,8332,6969
5206,5755,8154,7151,3592,13804,11432,4993,10997,5554
8042,7414,8399,7608,2487,8991,2352,6365,13256,1255
5755,8863,7151,3592,13804,1823,12173,11806,9415,3332
5870,3818,6889,739,12391,3463,11539,4591,8332,5719
9067,1701,13826,4790,6362,2925,12262,9349,8483,574
9067,1701,13826,4790,6362,2925,9349,12262,209,574
9067,4790,1701,13826,6362,9349,12262,2925,209,1512
5755,7151,12173,3592,6679,1823,1403,9415,13804,11661
1701,9067,13826,6362,4790,9349,8483,8968,1459,1512
1701,13826,9067,6362,4790,9349,8483,8968,1512,574
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
9067,1701,13826,4790,6362,12262,9349,1459,2925,1512
5870,3818,739,3463,6889,12391,11539,4591,5719,8332
9067,4790,6362,13826,1701,5755,12262,9349,2925,209
1701,13826,9067,8483,9349,8968,1459,2199,839,5554
5755,7151,11661,12173,3592,1823,13804,6679,9146,9415
5755,7151,3592,13804,1823,12173,9146,9415,11661,3332
5755,7151,12173,6679,3592,1823,11661,9415,13804,1403
8042,7414,8399,7608,2487,8991,13256,2352,6365,1255
1701,9067,13826,6362,4790,9349,8483,8968,1459,1512
802,2168,2942,338,7919,12380,8710,14082,12613,188
5206,8154,6668,10997,4993,5822,8424,11432,11805,5105
9244,14119,4826,802,3140,5035,12610,2168,2740,9407
5870,3818,3463,6889,739,12391,11539,5719,6969,11678
9067,1701,13826,4790,6362,12262,9349,2925,1459,209
9067,1701,13826,4790,6362,9349,12262,8483,8968,1512
9067,4790,6362,13826,1701,5755,12262,9349,2925,209
5870,3818,6889,739,12391,3463,11539,4591,5719,6969
9067,1701,13826,4790,6362,12262,2925,9349,209,574
5755,8863,7151,3592,1403,6679,12173,1823,9415,11661
5755,7151,12173,1823,3592,11661,6679,9146,13804,9415
5870,3818,739,6889,3463,12391,11539,4591,5719,6969
8042,7414,7608,8399,2487,13256,5755,2352,9067,8991
7151,5755,3592,3332,13804,7354,11806,12173,4996,1823
8042,8399,7414,7608,2487,6365,8863,2352,8991,5800
8042,7414,8399,7608,5755,2487,8863,2352,13256,6365
9067,1701,13826,4790,6362,12262,9349,2925,1512,1459
8042,2487,8399,6365,13532,8991,10912,5800,7414,1255
5755,7151,11661,3592,12173,13804,3332,1823,9146,9415
5755,7151,3592,12173,1823,13804,11661,9415,6679,1403
5755,7151,11661,3592,12173,13804,1823,9146,9415,3332
8042,7414,8399,7608,2487,8991,6365,2352,13256,1255
7151,5755,3592,11661,13804,3332,12173,1823,9146,11806
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
5870,3818,3463,739,6889,12391,11539,5719,6969,11678
5870,3818,739,6889,3463,12391,11539,4591,5719,11678
5755,8863,7151,8042,3592,12173,1403,13804,1823,9415
8042,7414,7608,9067,8399,1701,13826,6362,4790,2487
5755,7151,11661,12173,3592,1823,6679,9146,13804,9415
5870,3818,6889,739,3463,12391,11539,4591,5719,6969
5755,7151,12173,6679,3592,1823,11661,1403,9415,13804
5755,7151,11661,12173,3592,1823,13804,6679,9146,9415
13826,9067,1459,9349,1701,8483,2199,5755,8863,5554
5755,7151,11661,3592,12173,1823,6679,13804,9146,9415
5755,7151,11661,12173,3592,1823,6679,13804,9146,9415
7151,5755,3332,3592,13804,7354,4996,11806,6996,10823
9067,4790,6362,13826,1701,12262,9349,2925,5755,1459
5870,3818,739,3463,6889,12391,11539,8332,5719,4591
8863,14119,4907,767,9244,1486,5035,198,6365,6665
9067,1701,13826,6362,4790,9349,8483,8968,1512,1459
5755,7151,11661,12173,3592,6679,1823,9415,13804,9146
5755,7151,8042,12173,6679,1823,3592,11661,13804,9415
5755,7151,11661,3592,12173,1823,6679,9415,9146,13804
5755,7151,12173,1823,6679,3592,9415,1403,9146,13804
9067,1701,4790,13826,6362,12262,9349,2925,1512,1459
9244,802,4826,2168,2740,3140,338,2942,188,1593
5870,3818,739,6889,3463,12391,11539,4591,5719,6969
9067,1701,13826,4790,6362,12262,2925,9349,1512,1459
13826,1701,9067,8483,574,9349,6362,1459,3818,5870
5755,7151,3592,5206,13804,8154,3332,10823,13945,6668
5755,7151,11661,12173,3592,1823,6679,13804,9146,9415
9067,1701,13826,4790,6362,9349,12262,2925,1512,209
5755,5870,7151,3818,1823,13826,13804,3592,1459,12173
8483,11432,5554,13826,6458,802,839,13019,7007,2753
5870,3818,3463,739,6889,12391,11539,5719,6969,8332
5755,7151,12173,1823,6679,3592,9067,13804,9415,13826
8863,5755,7151,3592,13804,14119,1486,4907,198,9244
5870,3818,739,3463,6889,12391,11539,5719,6969,11678
5755,7151,11661,12173,3592,6679,1823,9415,13804,9146
5870,3818,7151,6889,12391,739,13804,11539,4591,3592
5755,7151,3592,13804,5206,1823,12173,13945,3332,7693
802,2168,8448,338,2942,6482,12380,8710,188,1593
5870,3818,6889,13826,3463,12391,1701,8483,739,11539
9067,1701,13826,4790,6362,12262,9349,1459,2925,1512
13826,8483,9349,1701,5554,11432,845,12521,5840,5222
5870,13826,1701,3818,3463,8483,6889,739,12391,5554
2487,6365,4996,7354,5800,4052,7885,4228,11475,13909
10660,802,2168,2942,12380,338,8448,8710,7924,7919
9067,1701,13826,4790,6362,2925,12262,9349,209,1512
5870,3818,739,3463,6889,12391,8332,11539,5719,4591
1701,13826,9067,6362,8483,4790,9349,1459,574,8968
5870,3818,3463,6889,739,12391,6969,11539,5719,11678
8042,7414,8399,7608,2487,8991,2352,13256,6365,1255
5870,3818,739,3463,6889,12391,11539,4591,5719,6969
802,10150,9244,14119,338,2168,4826,2740,11781,3140
9067,4790,1701,13826,6362,9349,12262,2925,209,1512
5755,8863,7151,3592,13804,12173,1823,1403,9415,9146
5870,3818,739,3463,6889,12391,11539,4591,5719,11678
802,10660,8448,2168,338,6482,2942,6443,7919,12380
1701,13826,9067,6362,9349,8483,8968,1459,4790,2199
9067,1701,13826,4790,6362,9349,12262,2925,8483,1512
8042,7414,8399,7608,2487,8991,2352,6365,13256,1255
5870,3818,739,3463,6889,12391,11539,4591,5719,8332
7151,5755,3592,13804,3332,11806,1823,10823,12173,6996
5870,3818,739,3463,6889,12391,11539,5719,6969,11678
5755,7151,3592,13804,1823,12173,9146,9415,11661,3332
5755,7151,11661,12173,3592,1823,6679,1403,9415,9146
802,2168,8448,338,6443,188,1593,1853,7045,10185
5755,7151,3592,12173,1823,13804,9146,9415,11661,7693
